date,stars,text
"Dec 28, 2012",4,Not the best in the Star Wars series.
"Dec 28, 2012",4,This one is the best of the three prequels.
"Dec 28, 2012",3.5,Best of the newer films! You begin to feel the terror of Darth towards the end.
"Dec 28, 2012",5,this movie is great but i really dont follow this movie will lol but the actor the plays dark vator is really hot lol
"Dec 27, 2012",3.5,This was a great edition to the film saga. The best of the prequel trilogy without a doubt. This film follows the end of Anakin Skywalker and the birth of Darth Vader.
"Dec 27, 2012",3,I'm not really into the whole star wars thing
"Dec 27, 2012",4,"Good and entertaining, but since I am a Star Wars fan, I think Lucas could have done a better job."
"Dec 27, 2012",3.5,"Finally bringing back the elements tobring star wars back for what it needs to be.
6.9/10"
"Dec 27, 2012",4,Favorite of the Star Wars movies
"Dec 27, 2012",5,Everythin Star Wars is 5 stars
"Dec 26, 2012",4.5,i don't get how episode I and II could be SO average but this be very good... but star wars episode III is without a doubt the best prequel and is my 3rd favorite star wars film
"Dec 26, 2012",3.5,I LOVE WAR AND FUTURISTIK STAFF.IS RALLY COOL THE BEGINING
"Dec 26, 2012",3,could have been better
"Dec 26, 2012",5,Love how they portray the begging of DArth Vader
"Dec 26, 2012",3,going a bit downhill :(
"Dec 26, 2012",1,Purely awful.  Hayden Christensen and Natalie Portman delivered flat delivery combined with a total lack of chemistry that rivals the acting of a cheap porno.  Jar-Jar?  WTF?  George should have left this alone like he should have left the original series alone (why would you throw CGI into a movie filmed in the '70s?).
"Dec 26, 2012",3,Man I think that movie was ok I guess
"Dec 26, 2012",3.5,best of the new Star Wars films
"Dec 26, 2012",3,utter sh*t ending to a good series
"Dec 26, 2012",3,"The best of the first 3 but no way as good as 4,5 and 6"
"Dec 26, 2012",3.5,Should have been better
"Dec 26, 2012",3.5,Umm this movie is all right... hayden christensen just sucks at acting.
"Dec 25, 2012",0.5,I hate star wars with the passion of a thousand fires.
"Dec 25, 2012",4,"Awesome, bets the others by a landslide!!"
"Dec 25, 2012",5,"beautiful, for all star wars fans like myself, i truly loved seeing how the whole saga came together. star wars lives on!"
"Dec 25, 2012",5,"A spectacular and touching space-opera. We might know how it ends, but George Lucas makes this last Star Wars episode as powerful as it could possibly be. The script is emotionnally strong, and Ewan McGregor is a shining."
"Dec 25, 2012",4,NOOOOOOOOO (x1000000000) ...(Had to do it.)
"Dec 25, 2012",4.5,"I liked it, but I thought it would have been a lot different."
"Dec 25, 2012",3,not as good as the rest
"Dec 25, 2012",5,"Apart from the original trilogy, this is the best ending to a trilogy."
"Dec 25, 2012",3.5,alright I suppose. I get confused which star wars is which
"Dec 25, 2012",3.5,well i luv star wars but it could hav been so much better
"Dec 24, 2012",3,couldve been SO much better...
"Dec 24, 2012",1.5,"roflmao use the force luke, wtf???"
"Dec 24, 2012",5,I cannot describe to you how excited I was to see this movie!!! I freakin' loved it!!!!!! BEST MOVIE EVER!!
"Dec 24, 2012",5,"It's so sad, i cried. Yet exciting!"
"Dec 24, 2012",1.5,"Supposedly the best of the prequels, Revenge is stale, boring, and again suffering from the same lack of vision that made all the recent star wars films terrible."
"Dec 24, 2012",3,it was pretty good but by the time this one came out I was kind of sick of um...
"Dec 24, 2012",2.5,I'm partial to the first (last) three
"Dec 24, 2012",3.5,"The acting is slightly better,but this guy is supposed to be DARTH VADER,and he spends half the movie moping and crying,so does his wife.This story really improved,and more of the characters are enjoyable such as Obi Wan.Obi Wan's character is more grounded and developed this time around.The affects are still good looking,but the story gets to be a mess at times.This one was more enjoyable than the others.3.9 stars."
"Dec 24, 2012",2.5,i use thr force regularly
"Dec 24, 2012",5,This is an awesome continuance to the trilogy.
"Dec 24, 2012",4.5,Good. but it is not as good compared to the rest of the Original Trilogy
"Dec 23, 2012",1,"kept me interested, but i dont like star wars that much"
"Dec 23, 2012",5,FUCK YEAH!!! the star wars trilogy are possibly the best films ever made. i love the new ones but they don't even touch the old ones
"Dec 23, 2012",3,At this point I'm like Ehhh!!!!
"Dec 23, 2012",5,Star Wars fan..deal with it
"Dec 22, 2012",5,"The darkest, most powerful, and actually the best since Empire Strikes Back."
"Dec 22, 2012",3.5,Felt sorry for Padme...always hated Anikin
"Dec 22, 2012",5,"Para mí la mejor de la nueva trilogía. Momentos a destacar: la pelea del maestro Yoda y la de Anakin contra Obi-Wan, cuenta con unos efectos especiales deslumbrantes, muy buen trabajo del señor George Lucas."
"Dec 22, 2012",3,alright. not exactly a classic.
"Dec 22, 2012",3.5,"Say what you will, I LIKE the Star Wars prequels."
"Dec 22, 2012",5,the bst star wars eva
"Dec 22, 2012",4,"Obi-wan is the baddest Jedi of all time, and wouldn't wipe his ass with DV's cape"
"Dec 21, 2012",2,DON'T CARE ABOUT THIS MOVIE! But it was entertaining for what it is.
"Dec 21, 2012",5,Very emotional and exciting!
"Dec 20, 2012",1.5,i dont really like the star wars movies.
"Dec 20, 2012",4,"Best of the prequels, but not saying much."
"Dec 20, 2012",1.5,"Damn you George Lucas, you destroyed my childhood with these new movies :("
"Dec 20, 2012",4.5,Yep! deffinetly a good one
"Dec 19, 2012",4,We'll give it a 4. Lucas should have done much much better with Episodes 1-3 but he let us down. Still get to see the starting of Darth.
"Dec 19, 2012",4,"None of the light saber duels were long enough to be able to surpass Darth Maul versus Qui Gonn and Obi Wan from the 1st episode, but it was an excellent bridge between the first episodes and the older, last three."
"Dec 19, 2012",5,"love Darth Vader, so this one's epic"
"Dec 19, 2012",4.5,"Star Wars III: Revenge Of The Sith, finally hits where the other two missed and bring us the best chapter of this second trilogy and, although not bigger than any of the episodes of the original trilogy, it is just next to be just like it."
"Dec 19, 2012",3.5,Its ok but i dont get it
"Dec 19, 2012",3,"This film continues to be better than its predecessor, although I still felt the CGI was over used and the (cough) ""love story"" was still unbelievable, this film was better than SWII. The acting is the best in this film out of all the prequels (not counting Liam Neeson) the story is interesting and we really get to see character development in the film, and of course the rise of Darth Vader, who is quite possible one if the most iconic villains of media of all time. That in and of itself made this one worth it, and it is by far the best of the prequels."
"Dec 18, 2012",3,It was an okay film for a prequel.
"Dec 18, 2012",5,Loving the movie like the action and drama scenes.
"Dec 18, 2012",1.5,onli watch it once got bored feel assleep
"Dec 17, 2012",3,Bad acting but good lightsaber duels!
"Dec 17, 2012",0.5,never could watch a full show of Star Wars...dull
"Dec 17, 2012",4.5,"action packed, special effects are just some of the things that are squeezed into this boxoffice film"
"Dec 17, 2012",3.5,A good close to the epic series.
"Dec 17, 2012",1.5,This movie completely ruined the characterization of the rest of the movies for me.
"Dec 17, 2012",3,"As much as I loath the ridiculousness of this movie, its still Star Wars."
"Dec 16, 2012",1.5,"Plot and characters are atrocious, but the fights are alright and visually appealing. It's fun if you turn off you're brain I guess. Just remember to turn it back on afterwords (assuming you actually wanna watch this crap)."
"Dec 16, 2012",3.5,Definitely the best of the prequels. This episode ties the first two trilogies together and guides you down the path to darkness alongside Anakin Skywalker telling the tale of how he became Darth Vader.
"Dec 16, 2012",4.5,By far the best of the prequels
"Dec 16, 2012",3,it was wat i expected
"Dec 15, 2012",2.5,"Good, not great, definetely fun."
"Dec 15, 2012",3.5,the only good thing about Hayden Christenson was when he became Darth Vader
"Dec 15, 2012",5,HAVE TO LOVE THIS ONE JERONS FAVORIT LOL
"Dec 15, 2012",5,Best STARWARS  movie. This one joins the saga .
"Dec 15, 2012",4,"I like star wars, except episode I"
"Dec 14, 2012",4,i like episode 4-6 the best.
"Dec 14, 2012",5,"A
The gem of Lucas's prequel trilogy, Revenge of the Sith ties everything together in an amazing way. The movie picks up at the end of the Clone Wars. Lucas uses his CGI technology to create some of the best looking animated characters and worlds that we've seen in any Star Wars movie so far. I could go on and on about how great this movie is, but one thing that it does better than any of the past Star Wars movies are the lightsaber fights. It has four incredible lightsaber fights that will keep happy throughout the entire movie. The fight between Anakin and Obi-Wan is exactly the fight we've been waiting for. The plot is great and the cast does an amazing job. Everything in this movie is awesome and it is a stunning conclusion to the Star Wars saga."
"Dec 14, 2012",4.5,"Okay, it's not as good as the original three (V-VII) but it's Starwars for goodness sakes.  These were the best movies ever created."
"Dec 14, 2012",4,"I remember when I was 10, my grandmother took me and my brother to the movies to see this. 
It's the final part of the Anakin Skywalker story, and it is the last movie overall. Don't kill me, but I'm not a huge Star Wars fan or anything. BUT there is an exception: Computer graphics and digital effects. What more can I tell you? It's pleasing to the eyes!"
"Dec 14, 2012",5,It was a great way to do this movie darth vader is awesome
"Dec 14, 2012",3,"I love Star Wars (eps IV- VII) but this film seriously lets itself down.

Not quite as bad as AotC though."
"Dec 13, 2012",1,"This was so bad, did not live up to my expectations."
"Dec 13, 2012",3,Wasnt good but it had a meaning too it
"Dec 13, 2012",3,"Do you remeber when star wars was awsome, and relied on acting and plot to rock?"
"Dec 13, 2012",4.5,Really cool movie with awsome effects!
"Dec 12, 2012",5,i love hayden christensen as drath vader
"Dec 12, 2012",5,"sad yet, always amazing and always will be, the best."
"Dec 12, 2012",3,Something was a bit off...maybe it was the directing?
"Dec 12, 2012",5,"OK... TWO WORDS...
LIGHT SABER!"
"Dec 12, 2012",3,"Best of the new trilogy, but thats not saying much."
"Dec 12, 2012",3,"Not a big Star Wars person -- I go b/c I enjoy my movie companion! 
_\--/"
"Dec 11, 2012",4.5,"I love this movie, but some of the acting in it is terrible !!!"
"Dec 11, 2012",5,The reason why I started watching movies.
"Dec 11, 2012",5,"UNFREAKIN REAL ,I NEVER KNEW WHO DARTH VADER WAZ UNTIL NOW"
"Dec 11, 2012",4,Easily the best of the prequel trilogy.
"Dec 11, 2012",2,i'm not sure if i saw this or not....but it probably sucked.
"Dec 11, 2012",3,Everthing after empire strikes back was a waste!
"Dec 10, 2012",4,Hayden Christensen is HOT!
"Dec 10, 2012",4.5,good advanture movie
"Dec 10, 2012",5,Awesome!!!!!!!!!!!!!!!!!!
"Dec 10, 2012",0.5,"Whiny Ani makes me cringe, only good part was when he finally shuts up for five minutes and takes out the kids."
"Dec 10, 2012",3.5,Star Wars is always cool
"Dec 09, 2012",4.5,"not the best of the entire saga, but the best of the prequel trilogy for sure. it connects all the dots, as it should. It's a satisfying movie, and worth watching a few more times"
"Dec 09, 2012",4,Even thought its not the best movie ever its still Star Wars
"Dec 09, 2012",5,Does this need an explanation?
"Dec 09, 2012",5,"Possibly THE best of the Saga, thats against 5 other brilliant films. Everything clicks into place here, with fantastic emotion."
"Dec 09, 2012",1,i havent seen it before but it looks good
"Dec 08, 2012",3.5,not as good as the orginal star wars movies
"Dec 08, 2012",5,The best Star Wars movie of the 6. Just nudging the Empire Strikes Back.
"Dec 08, 2012",3,"O.K., but Christiansen is SO bad!!!"
"Dec 08, 2012",4.5,best of the new ones by a long way
"Dec 07, 2012",3,Great effects-Just never was a big star wars fan
"Dec 07, 2012",5,How many shocks would I get?
"Dec 07, 2012",3,"Grievous is cool, the story is a bit more focused than those of the other prequels and Anakin's fall and transformation is surprisingly dark and gory - just the way we wanted it - but it still can't erase the bittersweet taste of ""Phantom Menace"" and even ""Attack of the Clones.""  I can understand his technology-based reasons for waiting so long to do the prequels, but I don't think Star Wars fans would have minded some old-fashioned stop-motion and miniature-reliant effects if these prequels had been made earlier, perhaps at a time when it wouldn't have taken so much to rebuild the audience's enthusiasm and the stakes wouldn't have been quite so high."
"Dec 07, 2012",3.5,"Despite what all the geeks say, I thought this movie was great."
"Dec 07, 2012",3.5,is good film i have watched all of them and enjoyed them all.
"Dec 07, 2012",4,frigen star wars enough said
"Dec 07, 2012",3,Coulda been better. But still good.
"Dec 06, 2012",4,Back to being great star wars with lot of action dark themes. B+
"Dec 06, 2012",3,"good, but the originals were better"
"Dec 06, 2012",5,"I'm a Star Wars nerd... seriouly. We own all the movies on DVD and I've seen it about a hundred times. Yup, I'm a fanatic! Hee hee..."
"Dec 06, 2012",3.5,"The best of the prequel bunch but still cannot hold a candle to the original trilogy. Hayden Christiansen has to be one of the weakest actors ever to ""grace"" the silver screen. Certainly since Jake Lloyd. The casting director should have been fired."
"Dec 05, 2012",3,"Finally the Vader transformation!  Still not as good as A New Hope or Empire, but a marked improvement over Jedi."
"Dec 05, 2012",4.5,May the force be with you.
"Dec 05, 2012",3.5,"It delivers everything you want. From emotion, to epic confrontations and battles between characters, to an exciting atmosphere. Sure, it's made from very expensive cheese and cornily written to make you smirk, and acted to make SNL look serious, and makes hardcore Star Wars fans cringe, but from all those goofs and as little pure artistry as this film has, the movie's pure entertainment just made me sit back and enjoy the ride."
"Dec 05, 2012",4,my favorite film of 8th grade. i would come home from school and watch this movie at least twice a week
"Dec 05, 2012",0.5,oh god... so... very... bad...
"Dec 05, 2012",4,"It was kind of boring, but it completed the story."
"Dec 05, 2012",4,It has a really hot guy in it.
"Dec 05, 2012",2.5,the acting was too cheesy and the book was better
"Dec 04, 2012",5,....oh shit...that shit was off the chain
"Dec 04, 2012",5,of course it was good
"Dec 04, 2012",3,coud have been done better
"Dec 04, 2012",3.5,"AWESOME special effects, but lacking in story and acting"
"Dec 04, 2012",2.5,"It didn't suck as bad as the previous 2 prequels, but it was still pretty lame in parts."
"Dec 04, 2012",3,Not really into star wars
"Dec 04, 2012",5,"You were the choosen one, I LOVED YOU!"
"Dec 04, 2012",4.5,"Loved it... A few iffy spots, but overall a good movie."
"Dec 04, 2012",5,"det är ju star wars, kan inte vara nått annat än bra"
"Dec 04, 2012",4.5,"Excellent, definatly my favorite from episoded 1-3."
"Dec 04, 2012",1.5,was'nt too impressed not really a star wars fan
"Dec 03, 2012",4.5,"ugh. in the words of Yoda, 'such a nerd, I am.'"
"Dec 03, 2012",3,"Just not the same as the original trilogy, but ewan mcgregor was gud"
"Dec 03, 2012",5,easily the best of the 'new' trilogy
"Dec 03, 2012",5,The Star Wars Saga is one of the greatest series of movies ever made. Episode III connects the first trilogy with its prequel by telling the story of how good turned into evil. It's awesome!
"Dec 02, 2012",4,I watched this 3 times in theaters. I thought it was pretty awesome.
"Dec 02, 2012",2.5,The guy was a whinny b***h and you expect me to believe that he turns in to Darth Vader.
"Dec 01, 2012",5,"best of the new trilogy,a fitting end to the star wars saga"
"Dec 01, 2012",4,best out of the three
"Nov 30, 2012",2,i dont remember if i watched it. i think so
"Nov 30, 2012",2.5,it good special graph on the movie and storyline.
"Nov 30, 2012",3,"Good movie, good cast, love Ewan McGregor but still I prefer the first Star Wars trilogy."
"Nov 29, 2012",0.5,a cardboard box had better actors
"Nov 29, 2012",4.5,By far my favorite one out of the second trilogy.
"Nov 29, 2012",1,the best of the worst
"Nov 29, 2012",1,I thought it was boring
"Nov 28, 2012",5,Loved the action and story rocked
"Nov 28, 2012",5,"Once again George Lucas has used his creative talent and imagination to create a masterpiece, in what is probaly the best conclusion to the best epilogue series ever made. Wonder acting and good character"
"Nov 28, 2012",2.5,"I'm stuck on the first 3... the ""prequels"" just don't excite me as much."
"Nov 28, 2012",5,"in my opinion, the best star wars movie of the series"
"Nov 27, 2012",5,it was a good movie to
"Nov 27, 2012",2.5,"i like star wars, but haydn wats-his-face is goreous"
"Nov 27, 2012",2.5,Saw this Star Wars and i will never se it again! In my eyes the original three are the best!
"Nov 27, 2012",3,"probably one of ther ""better"" if that's a good word, of the new three."
"Nov 27, 2012",4,Not usually a starwars fan but I did like this one. Was interesting to see the story of Darth Vader.
"Nov 27, 2012",5,Seriously made up for the first two of the new trilogy.
"Nov 27, 2012",3.5,Thank God the trilogy ended on a strong note
"Nov 26, 2012",2.5,I'm glad that we've all just stopped trying and have come to terms that this is what Star Wars is now.
"Nov 26, 2012",5,Star wars rocks and how fit is anikin!!!!!
"Nov 26, 2012",2.5,nice graphics. built up just a little too much
"Nov 25, 2012",5,Best of the new Trilogy!
"Nov 25, 2012",2,he killed padmai she was hot
"Nov 25, 2012",3.5,Not as good as the original stories but best of the prequels.
"Nov 25, 2012",1,this was a lame movie
"Nov 25, 2012",5,YES!!! he is so hott!!!
"Nov 25, 2012",5,itz goin to b awezome
"Nov 25, 2012",4.5,Well this movie was good even though i never episode l or ll
"Nov 24, 2012",4,Star Wars is the best!
"Nov 24, 2012",2,Unintentional comedy gold.
"Nov 24, 2012",3.5,"Not being an avid die-hard Star Wars fan (but a fan all the same) I found this final installment of the prequel trilogy satisfying compared to movies I and II, being darker and more emotional. That none of the prequels were able to live up to the greatness of the originals needs no questioning, but like most people I consider this movie the best of the prequels, albeit wooden dialogues (and acting for some) and a rather banal script (sorry). But it wasn't banal all the way- the action scenes toward the climax actually kept my eyes glued to the screen and some scenes were heartbreaking, all building up towards a considerably satisfying closure. Outstanding score composed by John Williams wins it all."
"Nov 24, 2012",3.5,The best of the prequels. But it's still one of the prequels.
"Nov 24, 2012",3.5,"the best star wars movie... but not the best movie in the world, im not a star wars fanatic."
"Nov 24, 2012",4.5,"Uncomparable special effects, further improved acting (though Christiansen still doesn't hit the mark) and a spectacular finale, episode III is a fitting end to the Star Wars saga."
"Nov 23, 2012",5,Tied in very well with the early films
"Nov 23, 2012",3,I suppose it's good if its the original Star Wars trilogy
"Nov 23, 2012",4,its star wars enough said
"Nov 23, 2012",3.5,"Good. Some bad acting, and makeup. Liked the fact Lucas tried to downplay the ""chosen one"" theme. Was glad to hear James' voice, not someone elses."
"Nov 22, 2012",2.5,I FORGOT WHAT IT WAS ABOUT
"Nov 22, 2012",4,by far the best of the prequels and a very satisfying story to tie the two trilogies together. some of the acting is a bit spotty
"Nov 22, 2012",4,"Here's my hierarchy: 5, 4, 3, 6,2,and 1. On a side note, I saw this in D.C. with my friends Will and John. For the rest fo the night Will demonstrated is talent at immitating Star     Wars characters. Oh, and we answered the question, what would happen if Superman was hit by a lightsaber. If a lightsaber can cut through durasteel and Superman is merely the Man of Steel, he would be sliced in half. Enough said."
"Nov 22, 2012",4.5,Great way to end the trilogy.
"Nov 21, 2012",5,"Awesome effects, loved the love story conflict"
"Nov 21, 2012",4,"Finally saved the Prequel with a decent story.  Dialogue was still a bit week, but the transformation into Darth Vader was epic."
"Nov 20, 2012",4,Truly wasted potential but still a satisfying film
"Nov 19, 2012",5,another classic but this is tons better
"Nov 19, 2012",4.5,"good tie up to the saga, could have been better, still awesome though."
"Nov 19, 2012",3,My favorite Star Wars movie.
"Nov 19, 2012",4,"The third film of the series's chronology, the finale of the release, and one of the best in the series"
"Nov 18, 2012",3,Star Wars WILL never get old. Great movie.
"Nov 18, 2012",2.5,"Probably the best of the prequels, but that's not really saying much."
"Nov 18, 2012",5,Como todos os filmes do Star Wars eh simplesmente incrivel!
"Nov 17, 2012",2.5,"seen it, its not bad"
"Nov 17, 2012",3.5,"Unlike its previous prequel installments, this chapter in the galactic saga ensures a more focused and dark themes, making it feel more like a genuine Star Wars entry, and while it's improvements are mostly noticeable, some particular elements from the previous two are preserved, such as poor character development and sloppy direction, not to mention the already obnoxious over use of special effects, which holds the film to go beyond as a truly worthy episode in the franchise."
"Nov 17, 2012",5,loved the star wars all the way
"Nov 17, 2012",4,its better than the rest
"Nov 15, 2012",1,only good star wars is the classic ones everything else basically a repeat
"Nov 15, 2012",5,The Jedi have fallen
"Nov 14, 2012",0.5,Didn't really like this one.
"Nov 13, 2012",0.5,never liked dis series
"Nov 13, 2012",3.5,not as good as I thought it was going to be
"Nov 13, 2012",0.5,yeah right haha not a star wars person
"Nov 12, 2012",3.5,not as good as i expeted.
"Nov 12, 2012",5,"This Is one PIMPIN"" FFLICK YO.....LOL"
"Nov 12, 2012",5,My most favorite movie.
"Nov 12, 2012",5,best film i have seen in ages
"Nov 12, 2012",2.5,Ha! Ripsnorter of a finale.
"Nov 11, 2012",4,one of the best one's yet
"Nov 11, 2012",4.5,a monumental ending to the epic.
"Nov 11, 2012",4.5,"Great way to end things....oh wait we have 7,8,9 coming soon WOOO!"
"Nov 11, 2012",3.5,I liked this one but thought that it could have been better. Still it was a very entertaining movie.
"Nov 10, 2012",5,Best of all the star wars movies
"Nov 10, 2012",4,Loved the action and the continued story line..or rather the missing story line..ie. the original star wars trilogy.
"Nov 10, 2012",5,"Tras dos películas un poco irregulares en su trama, en ""Star Wars: Episodio III - La Venganza de los Sith"" cambió todo totalmente: una historia trágica, personajes más entretenidos y efectos especiales realmente muy impresionantes. Está al nivel de las dos primeras películas de la trilogía original, pudiendo ser una de las mejores películas de la gran saga."
"Nov 10, 2012",4,Everyone will love it
"Nov 09, 2012",5,"very intens, i liked it"
"Nov 08, 2012",5,i'm a geek but i love umm
"Nov 08, 2012",4,yes I am a star wars geek
"Nov 08, 2012",5,"Revenge of the Sith is truly and arguably the greatest Star Wars of all time and in 2005. I am saying this because this ties all the Star Wars movies all together and it is the most mature Star Wars movie ever; it has wookies, five lightsaber battles, Darth Vader getting burned alive on planet mustafar, and even dictatorship. Episode III is a must-see and it has the clone wars in it; in the first Star Wars movie (in general), the Clone Wars was referenced. Ewan McGregor's Obi-Wan resembles Alec Guinness, Vader's wife Padme gives birth to Luke and Leia because we get to fully understand that Luke and Leia are brother and sister, we get to see the Jedi being massacred by Stormtroopers (once Clone Troopers in the Clone Wars), and we even get to see Darth Sidious get his facial scars and become the evil emperor. Furthermore, we get to fully understand that Vader is Luke's father after all. My most favorite part of the movie is when Vader gets his mask and body suit for the first time in Star Wars History.

Despite those stupid criticisms from so many people, Episode III is a great move to see. Steven Spielberg, George Lucas' Friend, said this is a fantastic Star Wars movie and I fully agree with him. The Wookies should have been in Return of the Jedi rather than the ridiculous Ewoks. I wish George Lucas would have given the Wookies more screen time in Revenge of the Sith but he did a great job with Episode III. This is my favorite Star Wars movie along with Empire Strikes back even if some stupid critics or moviegoers say it is inferior along with Episode I and II."
"Nov 08, 2012",5,"da best of the starwars films's. I loved that r2d2 was darth vader in the end.

legit!"
"Nov 07, 2012",5,best star wars prequel
"Nov 07, 2012",5,I Hope it looks even better in 3D. Which really doesn't matter. Still a great movie.
"Nov 07, 2012",5,"After re watching this the other night this is one of the best Star Wars films. The whole movie is great, the whole story of just watching Anakin turning to the dark side is great. It's the best of the prequels but not of the whole series. The only down fall is the acting, it's horrible certain scenes when they talk about serious things it's just acted horribly but that aside it's a great movie. Of course the end is the best part!"
"Nov 07, 2012",4,not bad good fight scences
"Nov 07, 2012",3.5,"Easily the best in the series, Revenge of the Sith is fast-paced, action-packed, eye-grabbing fun."
"Nov 06, 2012",5,Best movie i've ever watched
"Nov 06, 2012",2.5,Don't like Star Wars that much lol
"Nov 06, 2012",1,"Great cast, what a waste."
"Nov 06, 2012",3,didnt like that he almost diesd at the end
"Nov 06, 2012",3.5,"This is a fun film, it's not great, but it's a fun ride.  The acting is not good, but the story works for the most part."
"Nov 05, 2012",0.5,don't know and don't like it
"Nov 05, 2012",3,"The best of the new Trilogy, which I don't hate like many others."
"Nov 05, 2012",4.5,"Lucas, despite his many shortcomings, is still a solid director."
"Nov 04, 2012",2.5,"visually pleasing and some cool fight scenes, but still not enough to save this sub par movies"
"Nov 04, 2012",4,Buena pero hasta cierto punto (los jedi los presentan como unos puercos)
"Nov 04, 2012",3,"It did excite and thrill me at the initial viewings, I'll give it that much credit. But didn't survive long after. And visual effects now have become so saturated and cartoony(without the grit or grime) that the actors look more out of the place."
"Nov 04, 2012",5,Geoge lucas did it again making the film that is heavy on story and dark in atmosphere
"Nov 04, 2012",1.5,never really liked star wars
"Nov 04, 2012",4,"Le meilleur des trois nouveaux, mais il a du mal a sauver la trilogie des deux daubes precedentes."
"Nov 04, 2012",3.5,The Best Of The New Three But Still Not Anywhere Near As Good As Any Of The Originals
"Nov 04, 2012",3,Best of the prequels
"Nov 04, 2012",4,4/5. This is the best of the prequel Star Wars trilogy.
"Nov 04, 2012",1,Horrible sham of a movie.  Lucas has succeeded in destroying one of the best franchise's of all time.
"Nov 03, 2012",3,The only film needed of this trilogy
"Nov 03, 2012",4,"This one is my favorite one of all of them, because there is so much emotion and believability, that this truly tops them all."
"Nov 03, 2012",3,Better than the previous prequels.
"Nov 02, 2012",3,"Revenge Of The Sith is alot better than the previous films due to better storytelling and more creativity towards the story focusing more on Anikan turning in to Darth Vader, although it can be dull and slow at points which can drag the film down, it still manges to bring a solid story to life with better emotion and action than the previous two films had, Revenge Of The Sith is just barely a solid hit."
"Nov 01, 2012",2.5,"I just don't like Hayden Christensen. Period. I love McGregor, but just not Christensen. TOO MUCH CGI."
"Nov 01, 2012",4.5,Great way to close the Star Wars film series. (I would have liked to see Jar Jar Binks die though)
"Nov 01, 2012",4,if ur a star wars fan youll like it
"Nov 01, 2012",4,"I really loved this movie for two reasons. First reasons is because of the forbidden love that Anakin Skywalker has with Padme Amidala. For it shows that even if he was to turn to the dark side of the force, he was the victim of Emperor Palpatine and his love for Amidala was genuine. Second reason was to show the origin of Darth Vader."
"Nov 01, 2012",4,Anikan could a should a been at least a little more awesome than how he was played out in the new set of 3 movies. Only buy it if its with the saga
"Nov 01, 2012",1,ive never seen it but all star wars movies are gay
"Oct 31, 2012",2.5,"The best of the new 3, but still painfully awful."
"Oct 31, 2012",5,damn i loved this movie
"Oct 31, 2012",3,"A much depressing film by all means, and one that sets the story that fueled the originals."
"Oct 31, 2012",3.5,"While it's far better than the other two prequels, it's still loads away from living up to the original trilogy."
"Oct 31, 2012",4,star wars...loved them since i was a kid
"Oct 31, 2012",3,At least it ended on a good note.
"Oct 31, 2012",2.5,"Though the best of the prequels, it still carries the stench of uselessness."
"Oct 30, 2012",5,"Watching Anakin turn into Darth Vader was done so very well, by far my favorite of all the Star Wars"
"Oct 30, 2012",5,"What can I say, I am a Star Wars dork."
"Oct 30, 2012",2,Really good. I am a fan of the star wars trilogy. Especially when the actor who plays Anakin Skywalker looks like that! lol.
"Oct 30, 2012",4,it should be 5 stars but something happened and they changed my rating
"Oct 29, 2012",4,"The most anticipated Star Wars movie since the originals. This one was pretty damned good. By far my favorite and the best in the prequel trilogy. It is the darkest and most tragic in the series, as we finally get to see Anakin's inevitable fate, and for the first time since the originals, we see one of the baddest villains of all time, Darth Vader. Sure, we only get to see him for a few minutes, and he only gets a few lines, but it's a pleasure to see him at all. (NOOOOOOOOO!!!!) The movie was pretty epic, and rather than just more gratuitous CGI like the last two films, each scene in this one felt important, and the effects complement the story. This one definitely had the most action, and the fastest pace. More lightsaber fights than we can ask for, each of them were epic in their own way, until we finally get to the climatic duel between Obi-Wan and Anakin, what every fan has been waiting to see. I always wondered how they would handle the Jedi purge, and how the clones would end up being the storm troopers we know so well. This explains it all. I found Order 66 to be a very clever idea, and it shows that the Jedi are not so invulnerable after all. Countless were killed across the galaxy, and it was very sad to watch. The most difficult one to bare by far was the killing of the younglings, which was off screen, otherwise, the film would have been rated R. This one had the darkest ending, and when we get to it, we see why the next one is called ""A New Hope"". I like how nicely it segues into Episode IV, and ties up all of the loose ends perfectly. Episode III completes and connects the Star Wars saga after three decades. A few things to nitpick here and there, but overall, a very good film. This film was closest to the originals, and redeemed the whole prequel trilogy. There are some who don't like this one along with the other prequel films, but I believe it deserves a place in the saga."
"Oct 29, 2012",4,"great movie; however, I think the storyline could have been more exciting from the beginning. Unlike the original 3 episodes the beginning was rather slow. Overall, good movie!"
"Oct 29, 2012",4,"All of the prequels may have been terrible, but out of all of them, the one I dislike the least is this one. The suspense is great, the action is great, the build-up for the empire is great, and this is one of the great prequel films ever made... to me anyway."
"Oct 29, 2012",4,Why wasn't this parts 1 thru 3?
"Oct 29, 2012",1,"1st 3 episodes much, much better."
"Oct 29, 2012",4,i dont like star wars but this movie is good!!
"Oct 28, 2012",2,2 cuz star wars was pimp back in the day
"Oct 28, 2012",2,Was not a fan of these movies.
"Oct 28, 2012",4,Thank goodness! something relatively good came out of Lucas's madness
"Oct 27, 2012",4,"Actually a good movie! I loved the very ending. But the acting makes you squirm though, eeewwwwee...."
"Oct 27, 2012",3,Could have been more coherent
"Oct 27, 2012",5,"Anything out of this world gets my attention, action and mystery plus intrigue"
