rating,text,visual_style
4.5,he wes andersoned too hard (positive),0
4.5,the wes andersonification of nope,0
4.5,May be one of his best.,0
4.5,"Connected with this one more than a lot of Wes’ recent stuff! Somehow the one with the alien and the cosmic uncertainties feels like the most straightforwardly moving to me. Love and grief and melancholy and uncertainty, it’s all there! Loved it very much.",0
4.5,Wes Anderson haters are gonna hate this one,0
4.5,"In the midst of the cringiest and off-base TikTok trends you’ve ever seen, Wes Anderson just so happens to release his most meta and layered film of his career. Asteroid City is Wes Anderson on hyper-drive. The setting, the dialogue, the play within a movie style, the cue cards dictating scene changes, on top of all the stylistic flare Wes Anderson already naturally possesses all come to fruition in Asteroid City. A nuanced look at grief and trauma through the…",0
4.5,Wes’s style and storytelling have been steadily advancing but this felt like a step forward in terms of what he has to say thematically. It feels like the most personal of his films since probably Darjeeling. Can’t wait to catch it again.,0
4.5,"Asteroid City. 2023. Directed by Wes Anderson. “You cannot wake up if you don’t fall asleep.”  I will report that Asteroid City (2023) is Wes Anderson one upping himself. In other words, Asteroid City stands alone yet is nevertheless, the immersive world of Anderson. He is a true autuer. We highly recommend this outing for its high entertainment value and ensemble cast. Every actor brings their A game and it was a treat to see it on opening night with…",0
4.5,"A very unique premise, a great cast that brings their all to their roles, a fantastic evolution of his unique film style, and a sick alien design? That’s right up my alley. Me thinks that this is Wes’s best work since Grand Budapest. Don’t quote me on that.",1
4.5,"Bag, meet Wes",0
4.5,"I'd kindly suggest those putting this in a continuum with the more recent Anderson fare — uninvolved, pretty gingerbread houses, ""devolving"" from the sublime (GRAND BUDAPEST) to the kooky (ISLE OF DOGS) to the grating (FRENCH DISPATCH) — to look again: This'n's Different, Folks! It's his first properly Texas film since the RUSHMORE/BOTTLE ROCKET days — by which I mean, an extremely personal fantasia on loss, on feeling unmoored, on wanting to experience the Nothing when catastrophe inevitably looms again.…",1
4.5,Pure Americana. Was iffy on it after the first watch but this second watch solidified it as certified Weskino,0
4.5,"Asteroid City might be my favorite Wes Anderson film. At the very least it’s his most sincere & introspective. What starts as a standard Wes joint, quickly devolves into a chaotic embrace of curiosity & dreams. A meditation on the unknown & the necessity of art to guide us.",0
4.5,"Wes Anderson returns to form with the latest entry in his one of a kind filmography! This is the Wes I love. There’s truly never been a director like him and Asteroid City is a reminder that his inventive filmmaking and creative energy set him apart from any others.  Asteroid City is Anderson’s version of Close Encounters and features his regular players plus some excellent newcomers to his world. Scarlett Johansson, Tom Hanks, Maya Hawke and Rupert Friend fit perfectly…",0
4.5,Wes Anderson had an existential crisis during COVID and made one of the best movies in his repertoire out of it.,0
4.5,"Diese Parodie auf 50er-Jahre-SciFi ist wohl der bisher verrückteste Film von Wes Anderson. Durch den Kunstgriff, die Geschichte in Asteroid City als Theaterstück darzustellen, ist es nicht nur möglich, die Story immer wieder zu brechen und auf die Metaebene zu holen, sondern auch das gesamte Asteroid City noch künstlicher und bunter dazustellen als sonst schon üblich bei Wes Anderson, da es sich ja um Kulissen handelt. Zudem erscheint der Kontrast zu dem Schwarz-Weiß der ""Realität"" umso schöner. Außerdem gibt es…",9
4.5,"Wes Anderson has out Wes Anderson’d himself in the best ways possible. Loved this, easily one of my favorite Wes Anderson movies. Loved the production design and was in awe of the never ending cast. There’s so much going on but wasn’t as overwhelming as I thought it would be. Loved the concept of it being a “play within a play”. Hilarious movie too. Found myself laughing a lot. 2023 RANKED WES ANDERSON RANKED",1
4.5,"I love movies that take place in the summer time. wes anderson making movies for the hipsters and for myself, he could absolutely do no wrong. this is like the perfect summer movie for those who want something that isn’t a blockbuster but something slower pace and bright.",0
4.5,Wes Anderson wants you to watch a movie and shut the fuck up and I really appreciate that. Beneath the meticulously crafted artifice are people with questions and conflict and they’re not sure how they fit into this world. I hope they figure it out.,0
4.5,Wes Anderson playing into the artifice of his style! Actors playing actors who are acting! Scarlett Johansson’s best performance since Marriage Story!,0
4.5,"Wes Anderson back at it again!! Great writing, good story, great pacing and great all around performances. I thought everyone got a perfect amount of screen time. The most outstanding performances I’d say were Scarlet Johansson, Jason Schwartzman Steve Carell, and Bryan Cranston. I thought they gave fantastic performances all around. The cinematography was beautiful as it always is in Wes Anderson’s movies. Had a great time with this. I don’t really know what to rate this rn but for now… Overall fantastic 4.8/5 1/2 of the double feature complete elemental next Also does anyone know how to fix the letterboxd Instagram story glitch?",1
4.5,"This was a 2 hour ride that I really enjoyed from start to finish. If your an Wes Anderson fan, you really shouldn’t pass up on this but if you aren’t I kinda recommend seeking out his other works before watching this. Cause this is a cinematic joy.  I was never bored through my journey of asteroid city and visually I might say Anderson made his most visually striking film from start to finish. A very insane script that isn’t…",1
4.5,maya hawke in the yellow sundress in front of the solar system blackboard is my only pin on my “teacher outfits inspo” pinterest board,0
4.5,The hardest I’ve laughed at the movies in a while. Strikingly beautiful and equal parts playful and sad. Lots to unpack. One helluva motion picture.  AMC Lincoln Square. DCP.,1
4.5,170/200 thespool.net/reviews/asteroid-city-wes-anderson-review/ Wonderful. Just wonderful. Wes’s Almodóvar movie.,9
4.5,Can’t believe they made a feature length version of Smokers Allowed by Nathan Fielder,0
4.5,"This review may contain spoilers. I can handle the truth. close encounters of the absurd kind i was completely charmed by this. arguably wes anderson's most star-studded cast to date, and everyone is instantly upstaged by that freaky little fella from outerspace. (sidenote: i have been saying that jeff goldblum is not of this earth for years! glad wes also sees the vision!) he's gone full dollhouse and i am obsessed!",1
4.5,Asteroid City more like Asteroid Litty!  This made me cry and just when I thought I was tired of him this made me excited about Wes Anderson again!  Lovely film,0
4.5,"Puts the stellar in interstellar. Wessy once again proving that he is amongst the crop of the top of filmmakers today pouring pounds of soul, love, and everlasting infectious ingenuity into creating a colorful concoction of cinematic greatness. It’s like consuming the healthiest candy ever made, without a hint of a cavity. This ain’t yo daddy’s or yo mommy’s western, it’s a Wessy Anderson Western and it may just be my favorite film he’s made?¿? Such a blast, literally. 💥",1
4.5,"The whole Wes Anderson fatigue conversation is hilarious because just when you think you might be ""tired"" of his movies he puts out one of his best ever and you're like ""Oh yeah, never mind, Wes Anderson fucking rocks"". Of all his movies, I'm not sure I've watched one that made me want an immediate re-watch this bad. Not just extremely fun but packed full of ideas. My theater was laughing so much and the energy was contagious. Easily one…",0
4.5,"En Sunday in the Park with George, considerada por muchos la obra magna del genio teatral Stephen Sondheim, la canción ""Terminando el sombrero"" reflexionaba acerca de la naturaleza del arte como pequeño agujero negro personal, hablándonos de un proceso que te hace perder de vista el resto del mundo por el camino. Al final terminas el sombrero, dice, pero hasta entonces solo miras el mundo a través de tu ventana. Viendo esta película no dejaba de pensar en que, en…",9
4.5,"85/100 You spend your whole life making dollhouses, you start to wonder why you keep building them. Why is this chair here? Why is that room there? It's pretty, but what's the point? There has to be one, otherwise it wouldn't be built the way it was. Maybe if you get enough people to help you build your dollhouses you can figure out why you built them. But maybe they don't understand the dollhouses either, maybe they have to ask…",0
4.5,wes has outdone himself with this one. this one's different from his previous films i think it's most similar to french dispatch but it's so much better than the french dispatch idk i just loved it. theater atmosphere was really there i!m glad i saw it in the theater (i literally quit my job to watch this and it was worth it) the little guy is literally me,0
4.5,"En frente de mi había una parejita bien horny. Comprobado, si eres fan de Wes Anderson, si la pones 👍",9
4.5,"Loved this. I'll need to give it another viewing, but it may be my new favorite Wes Anderson. It's pretty easy to win me over when you make a movie about how chaos compels us to create art and study the cosmos. Beautiful, funny, and further proof that while it's easy to ape Anderson's style, it's even easier to miss the strength of his storytelling.",1
4.5,Wes is a cinematic genius no one can change my mind,0
4.5,After being depressed most of the week I needed a nice healthy dose of my favorite director. Whether you love or you hate Wes you have to admit there’s no one else making movies like he does. There’s no one who puts that much effort and style and commitment into his art. And to me that’s genuinely inspiring.  I honestly loved French Dispatch more and maybe my 5 star Wes Anderson and my movie of 2023 will be Henry Sugar…,0
4.5,"AI could never, unless maybe that AI consumed the collected works of Arthur Miller, Thornton Wilder, Tennessee Williams and William Inge, all the Wile E. Coyote & Roadrunner cartoons, John Ford's filmography, everything produced by Lee Strasberg's Actors Studio, all the major mid-20th century American photographers, and the original run of The Twilight Zone, then experienced an existential crisis. A meditation on grief, art and the futility of knowing the unknown that feels almost impenetrably personal in a way that I…",0
4.5,"Fácil mi película favorita de Anderson desde, al menos, Grand Budapest Hotel. Anderson se abre muchísimo sobre muchas preguntas de “ese nivel de la peda” con un nivel de cuestionamiento existencial bastante profundo acerca del estrés post-pandemia, la expresión artística, y el lugar y significado de nuestras vidas a un nivel cósmico. Aquí toca un melodrama, un humor meta y hasta un toque de sci-fi de una manera muchísimo más dinámica e intercambiable que le habíamos visto. Esto, por supuesto,…",9
4.5,"Alright if I'm being honest, I like all Wes Anderson movies. They're such comfort food. Good vibes that make my eyes happy and my soul a little more full for 2 hours or so. I say this because I'm not shocked at all that I liked Asteroid City. What's got me all worked up over here is that I REALLY LOVED Asteroid City. Existential despair is something I feel like few directors (and humans in general?) know how to fully…",0
4.5,"A most interesting film that explores grief and human connections in the most Wes Anderson way possible. Asteroid City’s overall concept might be unnecessarily complicated on the surface, but it’s so beautifully constructed it hardly matters. The narrative is calculated yet the direction very personal. It all reached to a deeply powerful head that will absolutely satisfy every fan the director’s already have, myself included. I loved the cast, I love the imagery, I love the dialogue. I love how…",1
4.5,"None of this makes any sense, and yet it does.  We all lived through quarantine. We all dealt with it in our own way. We all had to actually take a moment and look at anything and everything we’re doing, and none of it made any sense. This film is Wes Anderson painting his own portrait of that collective moment in time, and it’s as hilarious and beautiful as you’d expect it to be. Everyone is beautifully captured. Everyone is…",1
4.5,Jason Schwartzman playing a more sensitive Royal Tenenbaum at an impressionable middle age? I—,0
4.5,dwight’s song = song of the summer,0
4.5,"From the trailer, I thought this would fall into the camp of Anderson's films that I just didn't click with. The last thing I expected was that I'd be laughing out loud through most of the movie, loving every minute of it. From the color to the casting to the script structure to the dialogue, it's all perfectly molded by Anderson and I'm thrilled that it's one that worked as well as it did for me.",1
4.5,"This review may contain spoilers. I can handle the truth. Existential Crisis Hour!  If you say I'm in control and my actions serve to give my life meaning,Does it have a meaning if I choose an action? (No) Everyone brings their own cross to bear wherever they go, whether that's a father who's a fearless photographer, but is terrified to tell his own children about the death of their mother, a famous actress whom has had relationship issues with husbands and even her own daughter, who uses her personal…",0
4.5,EDWARD NORTON AND JASON SCHWARTZMAN SCENE. HAPPY PRIDE MONTH,0
4.5,"A merging of the post Moonrise expansions into metanarrative and the blunt heartache of his earlier work, asteroid city sees the return of a lot of wes andersonisms—a return to grieving protags, to found community, to children trying to make sense of their world. its “spice” is a framing of performance and falseness, a complicated but profound shell encasing the overly stylized and dramatized (traditional anderson) center. in spite of its constant undermining of its own fantasy, its story propels…",0
4.5,wes anderson really wes andersoned with this one,0
4.5,"In-person with filmmaker Wes Anderson, actors Scarlett Johansson, Steve Carell, Jason Schwartzman, Tom Hanks, Jeffrey Wright, Hope Davis, Rita Wilson, Bryan Cranston, Adrien Brody, Rupert Friend, and Maya Hawke. (I understand why the cast entered the red carpet on a bus…) As someone who has enjoyed most of Wes Anderson’s filmography and would definitely refer to myself as an admirer + my adoration of the science fiction genre, Asteroid City easily became one of my favorites at Cannes. Anderson’s charming witty…",0
4.5,"If you’re not on Wes Anderson’s wavelength, I don’t see this film converting you, but if you know and like what he’s about, I think “Asteroid City” is hard to resist. I liked “Isle of Dogs” and “The French Dispatch” just fine, but this was on a whole different level. It has all of the things you’ve come to expect from Anderson (the way the camera moves, the shot symmetry, the OUTSTANDING production design, certain cast members), but it also…",1
4.5,"Another extraordinary outing from Anderson, one which embraces the artifice and artistry of his style to a whole new level, drawing attention to itself both as fabrication and as art, and in doing so, boldly celebrates all the talent that goes into creating these fantastical worlds for us to escape into. It's fake, it knows it's fake, but it is rich and alive with whimsy and love and grief and magic. Creating art is the act of tapping into that…",0
4.5,bill murray and owen wilson were abducted during the making of this movie,0
4.5,you dare me?,0
4.5,"ASTEROID CITY O LA BELLEZA DE LO INABARCABLE Si algo queda claro después de ver Asteroid city, es que nada importa, realmente, nada importa, somos pequeñitos bichitos multiversales que vagamos por un vasto océano de ideas absurdas y situaciones, con el único objetivo de dejar, por mas pequeña que sea, una huellita en el universo. Quiero dejar a parte en este análisis los puntos mas obvios, la música y la foto, todos sabemos de sobra que son sublimes y bla…",9
4.5,Asteroid City is not real.,0
4.5,"9.1 I was very lucky to get an early screening of this movie. Asteroid City was my 2nd most anticipated movie of the year because Wes Anderson is my favorite director, and….this movie is amazing. Let’s just start off with the fact that the entire career of Wes started with Bottle Rocket, a small short film that premiered at Sundance, and that he’s now making the most eccentric movies in Hollywood and gets every single actor or actress he wants…",0
4.5,someone take the vsco filters away from wes anderson why is everyone orange,1
4.5,"Asking the question “what would Drive My Car look like if it took place after Nope?” Wes Anderson’s most personal film that I’ve seen. His style worked so perfectly for this concept, especially with the whole idea of the play. I really think this is his best use of an ensemble, with every character in this movie so worried about the meaning of life that they miss just how much life is going on around them. He was able to…",0
4.5,I can no longer use the phrase: Wes Blanderson,0
4.5,"When the revenant came down We couldn't imagine what it was In the spirit of three stars The alien thing that took its form Then to Lebanon, oh, God The flashing at night, the sirens grow and grow (Oh history involved itself) Mysterious shade that took its form (or what it was) Incarnation, three stars Delivering signs and dusting from their eyes",0
4.5,"I turned to my partner on the drive home and said 'I don't think I'll ever get sick of Wes' style' Though the scenery may have changed, Wes still finds ways to go as deep inside you as the crater is on screen, poke around with dry humor and a calculated script and finds one or two questions that every person asks at times in their lives and lets us know, answers or not, it's ultimately going to be ok.",0
4.5,"“Am I doing him right?” The first Anderson I’ve enjoyed since THE FANTASTIC MR. FOX, and boy did I love it. A movie about the necessity of artifice to get at something authentic. Feels specifically like Wes responding to the haters (i.e., me)",0
4.5,this tiktok trend has gone too far,0
4.5,"Es divertida, es ágil, presenta muchísimos manierismos de Wes Anderson completamente pasados de rosca de forma que considero deliberada y en su núcleo percibo un vacío tan aplastante como el que siente Augie Steenbeck. ¿Está ahí? ¿Es deliberado? ¿Son imaginaciones mías? Quizá simplemente esta película es lo que uno quiera que sea, como la explicación de por qué se quemó la mano con la sandwichera. No sé.",9
4.5,"This feels like the culmination of late-period Wes, though he's been contending with Brecht in some way since that copy of The Royal Tenenbaums was checked out of the library. Maybe that should be considered a warning by now, but I think he finally, mostly accomplishes what he's been setting out to do in his last few efforts, where the Brechtian device is layering emotion and enhancing its resonance rather than partitioning the characters off in their own twee diorama…",0
4.5,Such delight! Fully back aboard the Wes train.,0
4.5,"No because I missed this soooo much, this is so so so much better than the previous one. The humor, the warmth, the depth, the story, the shots, the chemistry of the cast!!! everything is here and i’m so emotional I MISSED THIS OKAY",0
4.5,i like deserts. i like aliens. and i loved this!!!!! every little piece of this worked so well. wes anderson is so good at what he does. gorgeous and funny and heartfelt and i love that little alien to death i wish he were real. need to see this again asap!!! + the cattle call needledrop.. My mopi senses were activated and it worked perfectly,0
5,wes heard you all talking about him,0
5,"this is my ""nope""",0
5,might be the most wes anderson film ever,0
5,"A 1950s B-movie directed by Wes Anderson was one of my personal dream movies I thought would never happen. one of those genres I thought Wes would never touch outside of stop motion and i'm so fucking glad he did it. every shot looks like a bleached out postcard from 1950s Arizona in the best ways possible. it's a study of the meaning of life oozing with stereotypical Wes charisma. the characters feel more fleshed out and full of growth,…",1
5,"Hope Davis holds a laser gun, what else do you want?! A wisely observed Thornton Wilder riff on the immobilizing nature of grief that’s also about a century’s worth of transformation of an art form?!",0
5,"“Am I doing alright?” Wes has an access to the deepest crevices of my very soul that few directors are able to reach and I will never not be grateful to be alive at the same time as him and his art. The whole film is spectacular, but the third act had me on the verge of tears at all times even upon rewatch and some even slipped out during that scene with Jason Schwartzman and Adrien Brody. Why are…",0
5,"Hits all the possible marks I could possibly have when watching something, some of which I discovered today as I watched it (wink margot robbie wink) and it also makes you wonder why tom hanks had never worked with wes until now. If story within a story was a movie genre then it would be my favorite one, am I not in this?",0
5,"“The second incorrect thing she said was that time heals all wounds. No. Maybe it can be a band-aid.” Where to even begin to explain what I felt while watching Asteroid City? This film is not only a very thoughtful and charming exploration of the performing arts and all the people who dedicate their lives and souls to them, but also a fascinating dissection of the traditional “American way of life”. Asteroid City grapples with the existential dread and cosmic…",0
5,"""Am I doing it right?"" It cuts me to my very core.",0
5,don’t pinch me i’m dreaming,0
5,"“Use your grief.”  The French Dispatch was an ode to the writers and now Wes Anderson’s Asteroid City stands tall as an ode to the actors. The inner musings of purpose, the hunger for lasting effect, the drumming of a heartbeat frantically explained away by pain over existentialism because one is easier than the other to stomach. The era of storytelling Anderson has moved into is one particularly rich and auspicious. A love letter to cinema and stories and art…",0
5,"It’s been a long time since I can say a filmmaker made me reconsider every notion I've had about this medium yet it's so tied to every single thing I hold so dear about it. Steeped deeply in the tradition of the theater, of cinematic language with a knowing acknowledgement of its place within the story but these elements exist for their own means and ends. Wes is taking an active refusal to adhere to any “proper” narrative function, a…",0
5,"“If you wanted to live a nice, quiet, peaceful life you picked the wrong time to be born.” Saying a movie is a love letter to something is so cliché but I’m sure everything Wes Anderson does is a love letter to artists and to art itself. Every single detail of this movie is so perfectly thought out that it makes me emotional just to think about the sheer care that went into it, and it convinces me that we will never have another Wes Anderson - no matter how many people and machines alike try to imitate him.",0
5,very much a “why i make movies” movie there’s a great deal to say and i’m not going to say it tonight i would just like to really thank you very much Bring me my cocktail and my pill!,0
5,"""You can't wake up if you don't fall asleep."" It is said that the best science fiction stories are not about science fiction. They're not about technology, space travel, or even aliens. The best science fiction tales are about people. Asteroid City is more than a meta play within a movie. It is more than an expertly composed, shot, lit, scored, and acted piece of cinema. It is more than a layered symphony of outsiders, sycophants, grieving characters, and lonely…",1
5,"Pretty awesome that at the height of the the Wes Anderson AI Tik Tok trend, he just so happens to release his most refined work to date with technical craft that isn’t far off the invention of colour in film. The AI “artists” who think they’re on the same playing field as him aren’t even in the same stadium, when they’re finding a parking space he’s already won the match. 11 film run so far and he somehow hasn’t stumbled one",1
5,Wowee zowee,0
5,"-I still don't understand the play -That doesn't matter, just keep on telling the story",0
5,This review may contain spoilers. I can handle the truth. Special Thanks Brian De Palma My favorite Wes Anderson movie in a long time.  And I think they’ve all been great. The scene with Margot Robbie destroyed me.,0
5,"Oh my god this really worked for me. The best of Wes Anderson. So funny and charming and there were a lot of sound mixing moments I REALLY loved. The Roadrunner bit was really cute. The aesthetic throughout was great and so far up my alley I could scream. The structure worked really well for me too. Adrien Brody is the hottest man alive, probably. Like…. I really fucking loved this like it was so amazing.",0
5,turns out that freight train running so fast is life itself!,0
5,"“(to be played relentlessly, without a break)” This was truly up there with some of the best work Wes Anderson has done. I love how it’s framed around the theater and explores the very essence of storytelling. Characters become actors and actors become characters. It’s also just a hilarious comedy with a story that gives way to some excellent animation and puppetry. There’s more odd children than even a Wes Anderson film can handle, but they rounded out the never-ending…",0
5,"This review may contain spoilers. I can handle the truth. Anderson returns with a characteristically fastidious construction, developing off of the nested syuzhet frame narratives developed over The Grand Budapest Hotel and The French Dispatch specifically while especially furthering the latter’s unabashed bravura formalism. I got notes of (duh!) Ozu’s Good Morning, among other things, especially apparent in the right-angled framing of living arrangements and the privileging of adolescents and, alongside a similar use of it in Tati’s filmmaking, the discontinuity right-angle cutting throughout is especially playful. Immediately striking, though, is Anderson’s…",1
5,"""So what's the play about?"" ""I dunno...infinity? Go tell the story"" A movie about a documentary about a play about a story about thoroughly broken actors and characters searching for artistic meaning. Wes' artistic philosophy wrapped in a delightfully slight genre packaging, only to expose startling moments of metaphysical emotional clarity, moments which thematically, narratively mean nothing except us, the spectators. A reinvention, completely and utterly inaccessible, a companion piece to French Dispatch, something which connects the tangents and musings into a cohesive whole. Of course Wes would make this in the era of soulless TikTok imitations.",0
5,you guys are never going to believe who jason schwartzman kisses in this,0
5,"“You can't wake up if you don't fall asleep.” Asteroid City has a pleasant mood and energy. It wrapped me in up in its colorful orange and yellow atmosphere of interesting characters, dazzling set designs, and humor as dry as its desert setting. This is Wes Anderson’s best film in nearly a decade since the impeccable The Grand Budapest Hotel. Isle of Dogs is my least favorite Anderson but it’s not without its charms and The French Dispatch was uneven…",1
5,"Unexpectedly very enamoured with this as a Welleshead (and a Wes centrist). Framing device essential as this sort of light(ish) meditation on Wes's work not being quite as Brechtian as he wants it to be, and him struggling with it but ultimately embracing it, and unsurprisingly this is entirely up my alley. Maybe Schwartzman's best performance?",0
5,"“Just keep telling the story.” Just keep living, just keep telling your story the way you deem fit, the way you understand it. Life is a supernova of anomalies, imperfections, lost and bitter and desolate and melancholic feelings, and a myst of unfathomably human uncertainty. Wes at his most distant bearings, working behind layers over layers of artistic and emotional human expression and peeling those latent façades down gradually. But similarly also Wes at some of his most ambitiously empathetic…",0
5,"Fastball down the middle of my wheelhouse. 💕💕💕 A UFO. And beautiful people saying extremely clever lines. And… We’re all going to die one day, and nobody wants to talk about it. Partly because, what a bummer! And partly because, how do you unspool the meaning of life without sounding like either a salvia-stoned college freshman or a nondenominational self help book? Anderson’s answer is to use every option at his disposal: plays, films, TV, public broadcasting documentaries, and of…",0
5,"Well, now, everything dies, baby, that's a factBut maybe everything that dies someday comes back",0
5,that twee bitch has done it again,0
5,"“Let’s say she’s in heaven. Which doesn’t exist for me, of course, but you’re Episcopalian.” Wes Anderson with another banger, and genuinely, I think this is one of his best. So striking and stunning visually; effortlessly funny with of course that signature emotional sleight-of-hand. See it on the biggest screen if you can! It’s freakin’ gorgeous. “What do those pulses indicate?”“What? Oh, the beeps and blips? We don’t know.” The whole “Wes Anderson” social media trend has been the…",1
5,"Happy to say I loved this, his best in my opinion since Grand Budapest Hotel. Definitely contains some of the best comedic moments Anderson has written into a screenplay (I died laughing countless times), the Wes regulars killed it as always (Schwartzman MVP in that party) but the best performance is easily Scarlett Johansson turning in her best since Marriage Story. It’s a crazy premise and everything about it just hit right, had the biggest smile on my face from start to finish.",0
5,if your takeaway from this is “style over substance” you should be catapulted into the sun,0
5,"The last time Wes Anderson took us on a class trip to the theatre, optional safety glasses and earplugs were provided to all patrons. With his scintillating and archly metafictional new work, Asteroid City, he allows us to bask in the frivolous delights of a play, while also carefully dismantling the process of artistic creation in real time. It’s the type of film you might imagine the great Max Fischer himself might have directed had his scholastic brief encompassed a bells-and-whistles homage to mid-century pulp science fiction. Read the full review",0
5,"“I hope it comes out.” A vivid argument that the mysteries of outer space may be much less complicated than those of human connection. Stylistically flawless, structurally brilliant, and very, very funny but steeped in a grief that culminates in one of the best and most moving scenes in Anderson’s entire canon. Wes’s best film since The Grand Budapest Hotel.",0
5,you can’t wake up if you don’t fall asleep. wes anderson’s true stories for the hotel chevalier + the darjeeling limited-combo lovers who grew up in/doing (musical) theater (aka me). the way anderson explores and expresses grief and the grieving process speaks to a pointed part of my soul that makes me feel less alone in the world. asteroid city felt like the culmination of a lifetime of exploration and rumination over what it means to be human and exist on earth…,0
5,"incredible in almost every way, so wes anderson and so many memorable characters and scenes. one my favourite wes films and probably one of the best as well, a lot more profound than a lot of his other films or at least in a more straightforward way but also more abstract in some ways. i really like the way the story was told and there were a lot of good performances in this, as well as of course good visuals…",1
5,wow. i can’t stress enough how uninterested i was in watching this film today. esp at a 10am screening. but i forced myself to go bc i promised myself i wld no matter what. so i did. despite how little i wanted to live and how deep i was in the worst emotional state. but from my bed to the theater i was dead-eyed & joyless & nonstop thinking ab how unfair it is that i have to exist. i couldn’t stop…,0
5,"Woah.... I've said before that when faced with a new work by a great artist part or all of the first viewing is simply spent dispelling one's expectations of what one thought it was going to be. It took 20 or 30 minutes for me to get my bearings here generally speaking because coming off of The French Dispatch I was expecting something in the million-miles-an-hour vein of that and Grand Budapest, whereas instead I got something radically New: the…",0
5,"""Use your grief."" Almost at a complete loss for words. The more inexplicable Wes gets with his form and themes, the more I find myself connecting with him. And Asteroid City might be his most singular and unexpectedly personal work to date. It synthesizes all of his signature emotional hallmarks around isolation, familial ties, endless yearning, and intense grief and graphs it onto a cosmic anamorphic scope. Obviously, there's much at play within every frame of this but most poignantly…",0
5,"Muchísimo mejor en una segunda visita. Que maravillosa cinta contada con el lente particular de su autor cargado de sensibilidad existencial y dolor por la pérdida de algo que conformaba parte de ellos. Historia sobre una obra de teatro titulada Asteroid City escrita por el dramaturgo, entre un T. Capote y T. Williams, Conrad Earp. Narrada desde el presentador de esta historia interpretado por una gran Bryan Cranston nos relata rápida, ágil y emotivamente una historia de teatro, tragedia y…",9
5,"“I hope they come out.”“All my pictures come out.” Living as an experience of discovery. It’s a total and unknown experience of discovering life. You live, and you stumble and you fall, but you get back up again, and live; “you can’t wake up if you don’t fall asleep.” Much like The French Dispatch in its filmic language, Wes yet again finds a consistent form of style as substance, and in doing so, reflects beautifully and evocatively the human…",1
5,"not gonna lie, this left me with quite a bit to think about. wes has a lot to talk about here and he presents all of his extraordinary traits with a breath of fresh air. its extremely funny and quippy whilst also having an emotionally effective part which i was very attached to. i loved all of the characters and how the dynamics and different layers the storytelling has changes as it goes along. its so fun, exciting, and excessively…",0
5,"A film about the failure to communicate and to accept the mysteries of life. Wes’ films still have that power to make you ask questions after its over, expanding the life of the film just like he does with the layers of artifice of his landscapes. I’ll keep coming to see these incredible pastiches no one else can deliver other than Wes.",1
5,Idek if Wes Anderson can make a more Wes Anderson film. You can say whatever you want about dude but you just gotta love this man’s dedication to being a geometric compositional wizard. I gotta say this might be my favorite Wes Anderson movie. It was the funniest and although a lot of characters were just in it to be in it in my opinion it kept my attention all the way through and not so much because of how…,1
5,this is exactly the kind of bullshit i’m a sucker for. it’s like asteroid city was made in a lab and designed specifically for me to give it 5 stars. sorry. it’s just who i am. i’m not happy about it either but what can you do,0
5,"Just to lay my cards on the table, I'm a Wes Anderson fan. I think a bad Wes Anderson film is better than most films by most people. His detractors just seem... mean? ... and joyless?... to me. They dismiss his work as slight, as nothing more than elaborate dollhouses. But the best Anderson films are embued with deep melancholia and longing. Asteroid City has this more than most, all while providing a good number of laugh-out-loud moments. Not to…",0
5,"Really, really, really special stuff. More soon, probably. But in the meantime, the Jason Schwartzman Q&A afterwards was dynamite – he implied that he got the role of Max Fischer by bonding with Wes Anderson over a shared love of Pinkerton.",0
5,"I love the fact that as he ages, Wes Anderson becomes more and more reflexive, to the point that ""Asteroid City"" feels at times like the director's version of his AI copies, which in turn pushes his philosophy forward. Love you Wes, don't change 💗🌺",0
5,"Wes Anderson lo hace de nuevo, el contraste entre el mundo visual con el narrativo. Con una paleta de colores cálida y un diseño de producción de un pueblo de ensueño, nos trae unos personajes y una historia fría, triste y existencial; haciendo su siempre tan bien logrado contrapunto entre los dos elementos más importantes del lenguaje audiovisual.  Esta debe ser una de mis películas favoritas de Wes, desde The French Dispatch se notó que Anderson empezó a apostar…",9
5,“But I don’t understand it!” “It doesn’t matter. Just keep telling the story.”,0
5,"cigarette vending machine is my dream “are you shy? no im just a late bloomer” Alien Landing, U.S.A. what i would give to be able to project something as silly and significant as woodrow and dinah’s initials onto the moon for all inter-galactic intelligence to see something about the softness of tom hank’s really wrinkly face was very upsettingly comforting cast!!!!!!!!!!!!!!!! best since The Royal Tenenbaums (2001) (one of my favorite movies) the little tweedly-dee beeping music sounds were a…",0
5,"This review may contain spoilers. I can handle the truth. Definitely one of Wes’ best and most contemplative films. Although very funny like most of his films, there’s a profound sadness throughout concerning our lack of understanding of our place in the universe and our desire for meaning. Even within the film, “Asteroid City” is not a real place. It’s a film told as a tv presentation telling the tale of a production of a play known as “Asteroid City.” And despite all these layers of artifice, Wes Anderson is…",0
5,He just gets me! You cannot wake up if you don’t fall asleep. I was cynical and jaded abt Wes Anderson after French dispatch bc his newer films feel like a caricature of himself bc of how perfectly Wes they are and the story just didn’t feel as grounded or authentic but this one leans into the Meta aspect in a human way. The illusory fever dream of life/ experience of time and dealing w grief and the madness of…,0
